"Destination","Service Type","Service ID","Country","Region","Service Name","Service Short Name"
"India","Activity",1734,"India","Bharatpur","Bharatpur-City Highlights",
"India","Activity",1736,"India","Gwalior","Gwalior-City Highlights",
"India","Activity",1738,"India","Kanha","Highlights of Kanha",
"India","Activity",1739,"India","Khajuraho","Khajuraho-City Highlights",
"India","Activity",1740,"India","Ranthambore","Highlights of Ranthambore",
"India","Activity",1741,"India","Orchha","Orchha-City Highlights",
"India","Activity",1742,"India","Aurangabad","Aurangabad-City Highlights",
"India","Activity",1744,"India","Pench","Pench-City Highlights",
"India","Activity",1746,"India","Hampi","Highlights of Hampi",
"India","Activity",1748,"India","Goa","Markets of Goa",
"India","Activity",1750,"India","Manali","Highlights of Manali",
"India","Activity",1751,"India","Shimla","Shimla-City Highlights",
"India","Activity",1753,"India","Corbett","Highlights of Corbett",
"India","Activity",1754,"India","Haridwar","Haridwar-City Highlights",
"India","Activity",1756,"India","Rishikesh","Rishikesh-City Highlights",
"India","Activity",1758,"India","Bhopal","Bhopal-City Highlights",
"India","Activity",1760,"India","Balipara","Highlights of Balipara",
"India","Activity",1763,"India","Jorhat","Jorhat-City Highlights",
"India","Activity",1764,"India","Guwahati","Guwahati-City Highlights",
"India","Activity",1765,"India","Satpura","Highlights of Satpura",
"India","Activity",1767,"India","Kaziranga","Highlights of Kaziranga",
"India","Activity",1769,"India","Dharamsala","City Highlights in Dharamsala",
"India","Activity",1772,"India","Amritsar","Amritsar-City Highlights",
"India","Activity",1773,"India","Leh","Leh-City Highlights",
"India","Activity",1774,"India","Chandigarh","Chandigarh-City Highlights",
"India","Activity",1775,"India","Nubra Valley","Highlights of Nubra Valley",
"India","Activity",1777,"India","Chittorgarh","Highlights of Chittorgarh",
"India","Activity",1782,"India","Jaisalmer","Jaisalmer-City Highlights",
"India","Activity",1783,"India","Delhi","Delhi-City Highlights",
"India","Activity",1785,"India","Jodhpur","Jodhpur-City Highlights",
"India","Activity",1786,"India","Jaipur","Jaipur-City Highlights",
"India","Activity",1788,"India","Bhubaneswar","Bhubaneswar-City Highlights",
"India","Activity",1789,"India","Puri","Puri-City  Highlights",
"India","Activity",1790,"India","Lucknow","Lucknow-City Highlights",
"India","Activity",1794,"India","Alwar","Alwar-City Highlights",
"India","Activity",1803,"India","Panna","Panna-City Highlights",
"India","Drive",1822,"India","Bhuj","Drive from Bhuj to Ahmedabad (415 km, 8 hrs)",
"India","Drive",1829,"India","Shimla","Drive from Shimla to Dharamsala (250 km, 8 hrs)",
"India","Drive",1834,"India","Dharamsala","Drive from Dharamsala to Shimla (250 km, 8 hrs)",
"India","Drive",1835,"India","Shimla","Drive from Shimla to Mussoorie (276 km, 8 hrs)",
"India","Drive",1837,"India","Ahmedabad","Drive from Ahmedabad to Bhuj (415 km, 8 hrs)",
"India","Drive",1838,"India","Shimla","Drive from Shimla to Manali (260 km, 8 hrs)",
"India","Drive",1839,"India","Manali","Drive from Manali to Shimla (250 km, 5.5 hrs)",
"India","Drive",1840,"India","Manali","Drive from Manali to Chandigarh (320 km, 8 hrs)",
"India","Drive",1841,"India","Manali","Drive from Manali to Dharamsala (245 km, 6 hrs)",
"India","Drive",1842,"India","Chandigarh","Drive from Chandigarh to Manali (320 km, 8 hrs)",
"India","Drive",1843,"India","Dharamsala","Drive from Dharamsala to Chandigarh (250 km, 6 hrs)",
"India","Drive",1844,"India","Chandigarh","Drive from Chandigarh to Dharamsala (250 km, 6 hrs)",
"India","Drive",1845,"India","Dharamsala","Drive from Dharamsala to Manali (245 km, 6 hrs)",
"India","Drive",1846,"India","Dharamsala","Drive from Dharamsala to Amritsar (250 km, 6 hrs)",
"India","Drive",1847,"India","Amritsar","Drive from Amritsar to Dharamsala (250 kms, 6 hrs)",
"India","Drive",1849,"India","Badami","Drive from Badami to Hassan (214 km, 5 hrs)",
"India","Drive",1851,"India","Badami","Drive from Badami to Bangalore (386 km, 8 hrs)",
"India","Drive",1854,"India","Bangalore","Drive from Bangalore to Badami (386 km, 8 hrs)",
"India","Drive",1856,"India","Badami","Drive from Badami to Goa (350 km, 8 hrs)",
"India","Drive",1857,"India","Goa","Drive from Goa to Badami (350 km, 8 hrs)",
"India","Drive",1860,"India","Badami","Drive from Badami to Hubli (180 km, 3 hrs)",
"India","Drive",1861,"India","Bangalore","Drive from Bangalore to Hampi (320 km, 7 hrs)",
"India","Drive",1862,"India","Bangalore","Drive from Bangalore to Coimbatore (360 km, 8 hrs)",
"India","Drive",1863,"India","Hassan","Drive from Hassan to Badami (214 km, 5 hrs)",
"India","Drive",1864,"India","Hampi","Drive from Hampi to Bangalore (320 km, 7 hrs)",
"India","Drive",1865,"India","Coimbatore","Drive from Coimbatore to Bangalore (360 km, 8 hrs)",
"India","Drive",1866,"India","Badami","Drive from Badami to Hampi (190 km, 4 hrs)",
"India","Drive",1867,"India","Hampi","Drive from Hampi to Badami (190 km, 4 hrs)",
"India","Drive",1869,"India","Bangalore","Drive from Bangalore to Hassan (187 km, 4 hrs)",
"India","Drive",1871,"India","Bangalore","Drive from Bangalore to Ooty (329 km, 7 hrs)",
"India","Drive",1872,"India","Hassan","Drive from Hassan to Bangalore (187 km, 4 hrs)",
"India","Drive",1873,"India","Ooty","Drive from Ooty to Bangalore (297 km, 7 hrs)",
"India","Drive",1874,"India","Bangalore","Drive from Bangalore to Chikmaglur (260 km, 5 hrs)",
"India","Drive",1875,"India","Bangalore","Drive from Bangalore to Nagarhole (236 km, 6 hrs)",
"India","Drive",1876,"India","Nagarhole","Drive from Nagarhole to Bangalore (236 km, 6 hrs)",
"India","Drive",1878,"India","Hubli","Drive from Hubli to Badami (180 km, 3 hrs)",
"India","Drive",1879,"India","Bangalore","Drive from Bangalore to Coorg (240 kms, 6 hrs)",
"India","Drive",1880,"India","Bangalore","Drive from Bangalore to Bandipur (220 km, 4.5 hrs)",
"India","Drive",1881,"India","Bangalore","Drive from Bangalore to Conoor (348 km, 7.5 hrs)",
"India","Drive",1882,"India","Bangalore","Drive from Bangalore to Wayanad / Vythiri (280 km, 7 hrs)",
"India","Drive",1883,"India","Coorg","Drive from Coorg to Bangalore (240 km, 6 hrs)",
"India","Drive",1884,"India","Bangalore","Drive from Bangalore to Chennai (331 km, 6.5 hrs)",
"India","Drive",1885,"India","Bandipur","Drive from Bandipur to Bangalore (220 km, 4.5 hrs)",
"India","Drive",1887,"India","Wayanad","Drive from Wayanad / Vythiri to Bangalore (280 km, 7 hrs)",
"India","Drive",1888,"India","Chennai","Drive from Chennai to Bangalore  (331 km, 6.5 hrs)",
"India","Drive",1889,"India","Conoor","Drive from Conoor to Bangalore (348 km, 7.5 hrs)",
"India","Drive",1891,"India","Cochin","Drive from Cochin to Calicut (220 km, 5.5 hrs)",
"India","Drive",1892,"India","Chikmaglur","Drive from Chikmaglur to Mangalore (170 km, 4 hrs)",
"India","Drive",1893,"India","Calicut","Drive from Calicut to Cochin (220 km, 5.5 hrs)",
"India","Drive",1894,"India","Cochin","Drive from Cochin to Trivandrum (210 km, 5 hrs)",
"India","Drive",1895,"India","Trivandrum","Drive from Trivandrum to Cochin (210 km, 5 hrs)",
"India","Drive",1896,"India","Alleppey","Drive from Alleppey to Cochin (65 km, 1.5 hrs)",
"India","Drive",1897,"India","Chikmaglur","Drive from Chikmaglur to Hassan (58 km, 1.5 hrs)",
"India","Drive",1898,"India","Cochin","Drive from Cochin to Alleppey / Kumarakom (65 km, 1.5 hrs)",
"India","Drive",1899,"India","Hassan","Drive from Hassan to Chikmaglur (58 km, 1.5 hrs)",
"India","Drive",1900,"India","Calicut","Drive from Calicut to Mysore (215 km, 5.5 hrs)",
"India","Drive",1902,"India","Mysore","Drive from Mysore to Calicut (215 km, 5.5 hrs)",
"India","Drive",1904,"India","Bharatpur","Drive from Bharatpur to Agra (51 km, 1 hr)",
"India","Drive",1905,"India","Agra","Drive from Agra to Bharatpur (51 km, 1 hr)",
"India","Drive",1906,"India","Cochin","Drive from Cochin to Coimbatore (230 km, 5 hrs)",
"India","Drive",1907,"India","Bharatpur","Drive from Bharatpur to Delhi (215 km, 5 hrs)",
"India","Drive",1908,"India","Coimbatore","Drive from Coimbatore to Cochin (230 km, 5 hrs)",
"India","Drive",1909,"India","Hampi","Drive from Hampi to Hubli (165 km, 3.5 hrs)",
"India","Drive",1910,"India","Hubli","Drive from Hubli to Hampi (165 km, 3.5 hrs)",
"India","Activity",1911,"India","Hyderabad","Hyderabad-City Highlights",
"India","Drive",1912,"India","Hampi","Drive from Hampi to Hassan (280 km, 6 hrs)",
"India","Drive",1913,"India","Hassan","Drive from Hassan to Hampi (280 km, 6 hrs)",
"India","Drive",1914,"India","Cochin","Drive from Cochin to Kanam (110 km, 3 hrs)",
"India","Drive",1915,"India","Kanam","Drive from Kanam to Cochin (110 km, 3 hrs)",
"India","Drive",1917,"India","Cochin","Drive from Cochin to Munnar (160 km, 4.5 hrs)",
"India","Drive",1918,"India","Cochin","Drive from Cochin to Ooty (304 km, 7.5 hrs)",
"India","Drive",1919,"India","Munnar","Drive from Munnar to Cochin (160 km, 4.5 hrs)",
"India","Drive",1920,"India","Cochin","Drive from Cochin to Thekkady (202 km, 5 hrs)",
"India","Drive",1921,"India","Delhi","Drive from Delhi to Bharatpur (215 km, 5 hrs)",
"India","Drive",1922,"India","Chikmaglur","Drive from Chikmaglur to Hampi (270 km, 7 hrs)",
"India","Drive",1923,"India","Ooty","Drive from Ooty to Cochin (304 km, 7 hrs)",
"India","Drive",1924,"India","Bharatpur","Drive from Bharatpur to Jaipur (186 km, 4 hrs)",
"India","Drive",1925,"India","Jaipur","Drive from Jaipur to Bharatpur (186 km, 4 hrs)",
"India","Drive",1926,"India","Hampi","Drive from Hampi to Chikmaglur (300 km, 6.5 hrs)",
"India","Drive",1927,"India","Ranthambore","Drive from Ranthambore to Bharatpur (280 km, 6 hrs)",
"India","Drive",1928,"India","Bharatpur","Drive from Bharatpur to Ranthambore (280 km, 6 hrs)",
"India","Drive",1929,"India","Cochin","Drive from Cochin to Wayanad / Vythiri (310 km, 8 hrs)",
"India","Drive",1930,"India","Thekkady","Drive from Thekkady to Cochin (202 km, 5 hrs)",
"India","Drive",1931,"India","Delhi","Drive from Delhi to Samode Village (275 km, 5 hrs)",
"India","Drive",1932,"India","Wayanad","Drive from Wayanad / Vythiri to Cochin (310 km, 7 hrs)",
"India","Drive",1933,"India","Samode Village","Drive from Samode Village to Delhi (230 km, 5 hrs)",
"India","Drive",1934,"India","Thattekad","Drive from Thattekad to Cochin (50 km, 1.5 hrs)",
"India","Drive",1935,"India","Munnar","Drive from Munnar to Madurai (160 km, 4.5 hrs)",
"India","Drive",1936,"India","Cochin","Drive from Cochin to Thattekad (80 km, 2 hrs)",
"India","Drive",1937,"India","Madurai","Drive from Madurai to Munnar (160 km, 4.5 hrs)",
"India","Drive",1938,"India","Alleppey","Drive from Alleppey to Munnar (180 km, 5.5 hrs)",
"India","Drive",1939,"India","Munnar","Drive from Munnar to Alleppey (180 km, 5.5 hrs)",
"India","Drive",1944,"India","Munnar","Drive from Munnar to Thekkady (110 km, 3 hrs)",
"India","Drive",1946,"India","Thekkady","Drive from Thekkady to Munnar (110 km, 3 hrs)",
"India","Drive",1949,"India","Munnar","Drive from Munnar to Thattekad (100 km, 3 hrs)",
"India","Drive",1950,"India","Thattekad","Drive from Thattekad to Munnar (100 km, 3 hrs)",
"India","Drive",1953,"India","Munnar","Drive from Munnar to Calicut (289 km, 7.5 hrs)",
"India","Drive",1954,"India","Thekkady","Drive from Thekkady to Madurai (150 km, 3.5 hrs)",
"India","Drive",1956,"India","Munnar","Drive from Munnar to Ooty (300 km, 7.5 hrs)",
"India","Drive",1957,"India","Madurai","Drive from Madurai to Thekkady (150 km, 3.5 hrs)",
"India","Drive",1959,"India","Munnar","Drive from Munnar to Athirapally (140 km, 4 hrs)",
"India","Drive",1960,"India","Munnar","Drive from Munnar to Kanam (170 km, 5 hrs)",
"India","Drive",1962,"India","Thekkady","Drive from Thekkady to Alleppey / Kumarakom (160 km, 4 hrs)",
"India","Drive",1963,"India","Calicut","Drive from Calicut to Munnar (289 km, 7.5 hrs)",
"India","Drive",1964,"India","Alleppey","Drive from Alleppey to Thekkady (160 km, 4 hrs)",
"India","Drive",1965,"India","Ooty","Drive from Ooty to Munnar (300 km, 7.5 hrs)",
"India","Drive",1966,"India","Thekkady","Drive from Thekkady to Trivandrum (265 km, 6.5 hrs)",
"India","Drive",1967,"India","Athirapally","Drive from Athirapally to Munnar (140 km, 4 hrs)",
"India","Drive",1969,"India","Kanam","Drive from Kanam to Munnar (170 km, 5 hrs)",
"India","Drive",1971,"India","Thekkady","Drive from Thekkady to Thanjavur (260 km, 6.5 hrs)",
"India","Drive",1972,"India","Thekkady","Drive from Thekkady to Kanam (91 km, 2.5 hrs)",
"India","Drive",1975,"India","Trivandrum","Drive from Trivandrum to Thekkady (265 km, 6.5 hrs)",
"India","Drive",1976,"India","Thekkady","Drive from Thekkady to Trichy (220 km, 5.5 hrs)",
"India","Drive",1977,"India","Trichy","Drive from Trichy to Thekkady (220 km, 5.5 hrs)",
"India","Drive",1978,"India","Trivandrum","Drive from Trivandrum to Alleppey (159 km, 4.5 hrs)",
"India","Drive",1979,"India","Kanam","Drive from Kanam to Thekkady (80 km, 2 hrs)",
"India","Drive",1980,"India","Alleppey","Drive from Alleppey to Trivandrum (159 km, 4.5 hrs)",
"India","Drive",1981,"India","Trivandrum","Drive from Trivandrum to Madurai (270 km, 7 hrs)",
"India","Drive",1982,"India","Madurai","Drive from Madurai to Trivandrum (264 km, 6.5 hrs)",
"India","Drive",1983,"India","Mumbai","Drive from Mumbai to Pune (153 km, 3 hrs)",
"India","Flight",1984,"India","Bhuj","Bhuj - Mumbai - Ahmedabad",
"India","Drive",1985,"India","Pune","Drive from Pune to Mumbai (163 km, 3 hrs)",
"India","Drive",1986,"India","Mumbai","Drive from Mumbai to Nashik (155 km, 3.5 hrs)",
"India","Drive",1987,"India","Nashik","Drive from Nashik to Mumbai (155 km, 3.5 hrs)",
"India","Drive",1988,"India","Nagpur","Drive from Nagpur to Pench (100 km, 3 hrs)",
"India","Drive",1989,"India","Pench","Drive from Pench to Nagpur (100 km, 3 hrs)",
"India","Drive",1990,"India","Nagpur","Drive from Nagpur to Kanha (300 km, 6 hrs)",
"India","Drive",1991,"India","Pune","Drive from Pune to Aurangabad (226 km, 5 hrs)",
"India","Drive",1992,"India","Aurangabad","Drive from Aurangabad to Pune (226 km, 5 hrs)",
"India","Drive",1993,"India","Delhi","Drive from Delhi to Dehradun (260 km, 5 hrs)",
"India","Flight",1995,"India","Bhuj","Bhuj - Mumbai",
"India","Drive",1996,"India","Delhi","Drive from Delhi to Ajmer (310 km, 6 hrs)",
"India","Flight",1997,"India","Bhuj","Bhuj - Mumbai - Goa",
"India","Drive",1998,"India","Nagpur","Drive from Nagpur to Bhopal (400 km, 8 hrs)",
"India","Drive",1999,"India","Delhi","Drive from Delhi to Alwar / Ajabgarh (260 km, 5 hrs)",
"India","Flight",2001,"India","Dharamsala","Dharamsala - Delhi",
"India","Drive",2002,"India","Bhopal","Drive from Bhopal to Nagpur (400 km, 8 hrs)",
"India","Flight",2003,"India","Leh","Leh - Delhi",
"India","Drive",2004,"India","Alwar","Drive from Alwar to Delhi (260 km, 5 hrs)",
"India","Flight",2005,"India","Hubli","Hubli - Bangalore",
"India","Drive",2006,"India","Delhi","Drive from Delhi to Agra (205 km, 4 hrs)",
"India","Flight",2007,"India","Hubli","Hubli - Mumbai",
"India","Drive",2008,"India","Agra","Drive from Agra to Delhi (205 km, 4 hrs)",
"India","Flight",2009,"India","Bangalore","Bangalore - Coimbatore",
"India","Flight",2011,"India","Bangalore","Bangalore - Chennai",
"India","Drive",2012,"India","Delhi","Drive from Delhi to Chandigarh (280 km, 5 hrs)",
"India","Flight",2013,"India","Bangalore","Bangalore - Cochin",
"India","Drive",2014,"India","Delhi","Drive from Delhi to Haridwar (200 km, 5 hrs)",
"India","Flight",2015,"India","Bangalore","Bangalore - Goa",
"India","Drive",2016,"India","Delhi","Drive from Delhi to Jaipur (260 km, 5 hrs)",
"India","Flight",2017,"India","Bangalore","Bangalore - Hyderabad",
"India","Drive",2018,"India","Delhi","Drive from Delhi to Mussoorie (320 km, 6 hrs)",
"India","Drive",2019,"India","Jaisalmer","Drive from Jaisalmer to Jodhpur (300 km, 5 hrs)",
"India","Drive",2020,"India","Delhi","Drive from Delhi to Corbett (350 km, 7 hrs)",
"India","Flight",2021,"India","Bangalore","Bangalore - Chennai - Madurai",
"India","Drive",2022,"India","Delhi","Drive from Delhi to Rishikesh (230 km, 6 hrs)",
"India","Drive",2023,"India","Chandigarh","Drive from Chandigarh to Delhi (280 km, 5 hrs)",
"India","Drive",2025,"India","Jaisalmer","Drive from Jaisalmer to Manvar (175 km, 3 hrs)",
"India","Drive",2026,"India","Jaisalmer","Drive from Jaisalmer to Bikaner  (340 km, 6 hrs)",
"India","Flight",2027,"India","Bangalore","Bangalore - Mangalore",
"India","Flight",2028,"India","Bangalore","Bangalore - Chennai - Calicut",
"India","Drive",2029,"India","Bikaner","Drive from Bikaner to Jaisalmer (340 km, 6 hrs)",
"India","Flight",2030,"India","Bangalore","Bangalore - Mumbai",
"India","Flight",2031,"India","Bangalore","Bangalore - Delhi",
"India","Drive",2032,"India","Manvar","Drive from Manvar to Jaisalmer (175 km, 3 hrs)",
"India","Flight",2033,"India","Bangalore","Bangalore - Kolkata",
"India","Flight",2034,"India","Bangalore","Bangalore - Male",
"India","Flight",2035,"India","Bangalore","Bangalore - Pune",
"India","Flight",2036,"India","Bangalore","Bangalore - Trivandrum",
"India","Flight",2037,"India","Bangalore","Bangalore - Mumbai - Udaipur",
"India","Flight",2038,"India","Bangalore","Bangalore - Kolkata - Bagdogra",
"India","Flight",2039,"India","Bangalore","Bangalore - Delhi - Varanasi",
"India","Flight",2040,"India","Bangalore","Bangalore - Delhi - Chandigarh",
"India","Drive",2041,"India","Corbett","Drive from Corbett to Delhi (350 km, 8 hrs)",
"India","Flight",2042,"India","Bangalore","Bangalore - Jaipur",
"India","Drive",2043,"India","Rishikesh","Drive from Rishikesh to Delhi (230 km, 6 hrs)",
"India","Flight",2044,"India","Bangalore","Bangalore - Hubli",
"India","Flight",2045,"India","Bangalore","Bangalore - Mumbai - Jodhpur",
"India","Flight",2046,"India","Bangalore","Bangalore - Negombo",
"India","Flight",2047,"India","Cochin","Cochin - Chennai - Coimbatore",
"India","Drive",2048,"India","Jaisalmer","Drive from Jaisalmer to Khimsar (320 km, 6 hrs)",
"India","Drive",2049,"India","Jaisalmer","Drive from Jaisalmer to Rohet (335 km, 6 hrs)",
"India","Drive",2050,"India","Jaisalmer","Drive from Jaisalmer to Osian (275 km, 4.5 hrs)",
"India","Flight",2051,"India","Cochin","Cochin - Bangalore",
"India","Drive",2052,"India","Jodhpur","Drive from Jodhpur to Osian (65 km, 1.5 hrs)",
"India","Flight",2053,"India","Cochin","Cochin - Calicut",
"India","Drive",2054,"India","Jodhpur","Drive from Jodhpur to Bikaner (250 km, 5 hrs)",
"India","Drive",2055,"India","Osian","Drive from Osian to Jaisalmer (275 km, 4.5 hrs)",
"India","Flight",2056,"India","Cochin","Cochin - Chennai",
"India","Drive",2057,"India","Jodhpur","Drive from Jodhpur to Jaipur (350 km, 6 hrs)",
"India","Flight",2058,"India","Cochin","Cochin - Bangalore - Mangalore",
"India","Flight",2059,"India","Cochin","Cochin - Trivandrum",
"India","Drive",2060,"India","Jodhpur","Drive from Jodhpur to Jaisalmer (300 km, 5 hrs)",
"India","Flight",2061,"India","Cochin","Cochin - Delhi",
"India","Drive",2062,"India","Jodhpur","Drive from Jodhpur to Ranakpur / Kumbalgarh (180 km, 4 hrs)",
"India","Drive",2063,"India","Jodhpur","Drive from Jodhpur to Khimsar (90 km, 1.5 hrs)",
"India","Drive",2064,"India","Rohet","Drive from Rohet to Jaisalmer (350 km, 6 hrs)",
"India","Drive",2065,"India","Khimsar","Drive from Khimsar to Jodhpur (90 km, 1.5 hrs)",
"India","Drive",2066,"India","Khimsar","Drive from Khimsar to Jaisalmer (325 km, 6 hrs)",
"India","Drive",2067,"India","Jodhpur","Drive from Jodhpur to Udaipur via Ranakpur (300 km, 6 hrs)",
"India","Flight",2068,"India","Cochin","Cochin - Goa",
"India","Drive",2069,"India","Pushkar","Drive from Pushkar to Jodhpur (220 km, 4 hrs)",
"India","Drive",2070,"India","Jodhpur","Drive from Jodhpur to Pushkar (220 km, 4 hrs)",
"India","Drive",2071,"India","Kota","Drive from Kota to Ranthambore (200 km, 4 hrs)",
"India","Drive",2072,"India","Jodhpur","Drive from Jodhpur to Rohet (45 km, 1 hr)",
"India","Drive",2073,"India","Kota","Drive from Kota to Pushkar (250 km, 5 hrs)",
"India","Drive",2074,"India","Jodhpur","Drive from Jodhpur to Deogarh (180 km, 4 hrs)",
"India","Drive",2075,"India","Kota","Drive from Kota to Chittorgarh (175 km, 5 hrs)",
"India","Flight",2076,"India","Cochin","Cochin - Jaipur",
"India","Drive",2077,"India","Kota","Drive from Kota to Deogarh (300 km, 6 hrs)",
"India","Drive",2078,"India","Jodhpur","Drive from Jodhpur to Mount Abu (300 km, 5 hrs)",
"India","Flight",2079,"India","Cochin","Cochin - Mumbai",
"India","Drive",2080,"India","Jodhpur","Drive from Jodhpur to Manvar (110 km, 2 hrs)",
"India","Drive",2081,"India","Kota","Drive from Kota to Jaipur (300 km, 6 hrs)",
"India","Drive",2082,"India","Jodhpur","Drive from Jodhpur to Chhatra Sagar (112 km, 2 hrs)",
"India","Flight",2083,"India","Cochin","Cochin - Udaipur",
"India","Drive",2084,"India","Jodhpur","Drive from Jodhpur to Jojawar (150 km, 3 hrs)",
"India","Flight",2085,"India","Cochin","Cochin - Mumbai - Nagpur",
"India","Drive",2086,"India","Jodhpur","Drive from Jodhpur to Ajmer (200 km, 4 hrs)",
"India","Drive",2087,"India","Jodhpur","Drive from Jodhpur to Devigarh (250 km, 5 hrs)",
"India","Flight",2088,"India","Cochin","Cochin - Mumbai/Delhi - Varanasi",
"India","Drive",2089,"India","Jodhpur","Drive from Jodhpur to Barli (215 km, 5 hrs)",
"India","Drive",2090,"India","Kumbalgarh","Drive from Kumbalgarh to Mount Abu (250 km, 5 hrs)",
"India","Flight",2092,"India","Cochin","Cochin - Mumbai - Aurangabad",
"India","Drive",2093,"India","Kumbalgarh","Drive from Kumbalgarh to Jodhpur (225 km, 6 hrs)",
"India","Flight",2095,"India","Cochin","Cochin - Mumbai - Jodhpur",
"India","Drive",2096,"India","Kumbalgarh","Drive from Kumbalgarh to Udaipur (100 km, 3 hrs)",
"India","Drive",2098,"India","Manvar","Drive from Manvar to Jodhpur (110 km, 2 hrs)",
"India","Flight",2100,"India","Trivandrum","Trivandrum - Chennai - Coimbatore",
"India","Drive",2102,"India","Manvar","Drive from Manvar to Rohet (160 km, 3.5 hrs)",
"India","Flight",2103,"India","Trivandrum","Trivandrum - Bangalore",
"India","Drive",2104,"India","Manvar","Drive from Manvar to Bikaner (225 km, 4 hrs)",
"India","Drive",2105,"India","Mount Abu","Drive from Mount Abu to Jodhpur (300 km, 7 hrs)",
"India","Drive",2106,"India","Mount Abu","Drive from Mount Abu to Udaipur (200 km, 4 hrs)",
"India","Drive",2107,"India","Kumbalgarh","Drive from Kumbalgarh to Deogarh (100 km, 3 hrs)",
"India","Drive",2108,"India","Mount Abu","Drive from Mount Abu to Ahmedabad (250 km, 6 hrs)",
"India","Drive",2109,"India","Kumbalgarh","Drive from Kumbalgarh to Devigarh (100 km, 2 hrs)",
"India","Drive",2110,"India","Mount Abu","Drive from Mount Abu to Rohet (250 km, 7 hrs)",
"India","Drive",2111,"India","Samode Village","Drive from Samode Village to Jodhpur (325 km, 7 hrs)",
"India","Drive",2112,"India","Udaipur","Drive from Udaipur to Deogarh (145 km, 4 hrs)",
"India","Drive",2113,"India","Osian","Drive from Osian to Jodhpur (66 km, 1.5 hrs)",
"India","Drive",2114,"India","Samode Village","Drive from Samode Village to Udaipur (475 km, 7 hrs)",
"India","Drive",2115,"India","Udaipur","Drive from Udaipur to Pushkar (300 km, 6 hrs)",
"India","Drive",2116,"India","Samode Village","Drive from Samode Village to Jaipur (40 km, 1 hr)",
"India","Drive",2117,"India","Bikaner","Drive from Bikaner to Jodhpur (250 km, 5 hrs)",
"India","Drive",2118,"India","Udaipur","Drive from Udaipur to Rohet via Ranakpur (250 km, 6 hrs)",
"India","Drive",2121,"India","Udaipur","Drive from Udaipur to Devigarh (35 km, 1 hr)",
"India","Drive",2122,"India","Jaipur","Drive from Jaipur to Jodhpur (350 km, 6 hrs)",
"India","Drive",2124,"India","Samode Village","Drive from Samode Village to Agra via Fatehpur Sikri (300 km, 6.5 hrs)",
"India","Drive",2125,"India","Ranakpur","Drive from Ranakpur to Jodhpur (250 km, 3 hrs)",
"India","Drive",2126,"India","Samode Village","Drive from Samode Village to Ranthambore (250 km, 5 hrs)",
"India","Drive",2127,"India","Udaipur","Drive from Udaipur to Chittorgarh (125 km, 2.5 hrs)",
"India","Drive",2128,"India","Udaipur","Drive from Udaipur to Jodhpur via Ranakpur (300 km, 6 hrs)",
"India","Drive",2129,"India","Udaipur","Drive from Udaipur to Chhatra Sagar (250 km, 5 hrs)",
"India","Drive",2130,"India","Udaipur","Drive from Udaipur to Ahmedabad (275 km, 4 hrs)",
"India","Drive",2131,"India","Jojawar","Drive from Jojawar to Jodhpur (200 km, 4 hrs)",
"India","Drive",2132,"India","Udaipur","Drive from Udaipur to Barli (225 km, 5 hrs)",
"India","Drive",2133,"India","Udaipur","Drive from Udaipur to Bundi (300 km, 6 hrs)",
"India","Drive",2134,"India","Udaipur","Drive from Udaipur to Jaipur (450 km, 6 hrs)",
"India","Drive",2135,"India","Devigarh","Drive from Devigarh to Jodhpur (275 km, 6 hrs)",
"India","Flight",2136,"India","Trivandrum","Trivandrum - Cochin",
"India","Drive",2137,"India","Barli","Drive from Barli to Jodhpur (215 km, 5 hrs)",
"India","Drive",2138,"India","Udaipur","Drive from Udaipur to Jojawar (175 km, 4 hrs)",
"India","Drive",2139,"India","Udaipur","Drive from Udaipur to Kota (300 km, 5 hrs)",
"India","Flight",2140,"India","Trivandrum","Trivandrum - Chennai",
"India","Drive",2141,"India","Udaipur","Drive from Udaipur to Ranakpur (80 km, 1.5 hrs)",
"India","Flight",2142,"India","Trivandrum","Trivandrum - Mumbai",
"India","Drive",2143,"India","Udaipur","Drive from Udaipur to Mount Abu (200 km, 4 hrs)",
"India","Drive",2144,"India","Agra","Drive from Agra to Samode Village via Fatehpur Sikri (300 km, 6.5 hrs)",
"India","Flight",2145,"India","Trivandrum","Trivandrum - Delhi/Mumbai - Udaipur",
"India","Drive",2146,"India","Agra","Drive from Agra to Alwar / Ajabgarh (250 km, 5 hrs)",
"India","Flight",2147,"India","Trivandrum","Trivandrum - Delhi",
"India","Drive",2148,"India","Trichy","Drive from Trichy to Madurai (143 km, 2.5 hrs)",
"India","Drive",2149,"India","Gangtok","Drive from Gangtok to Darjeeling (110 km, 4 hrs)",
"India","Flight",2150,"India","Trivandrum","Trivandrum - Mumbai - Goa",
"India","Drive",2151,"India","Trichy","Drive from Trichy to Chettinad (90 km, 1.5 hrs)",
"India","Flight",2152,"India","Trivandrum","Trivandrum - Hyderabad",
"India","Drive",2153,"India","Pelling","Drive from Pelling to Darjeeling (125 km, 4.5 hrs)",
"India","Flight",2154,"India","Trivandrum","Trivandrum - Male",
"India","Drive",2155,"India","Pelling","Drive from Pelling to Yuksom (35 km, 1.5 hrs)",
"India","Drive",2156,"India","Kanam","Drive from Kanam to Alleppey / Kumarakom (90 km, 1.5 hrs)",
