"Destination","Service Type","SERVICEID","From Rates","Country","Region","Supplier Name","Service Name","Status","Contract"
"Africa","Accommodation",30823,"No Rates","South Africa","Little Karoo","Tour D'Afrique","Hlangana Lodge","Inactive","Yes"
"Africa","Accommodation",30827,"No Rates","South Africa","Little Karoo","Tour D'Afrique","De Kloof Luxury Estate","Inactive","Yes"
"Africa","Accommodation",30842,"No Rates","South Africa","Madikwe","Tour D'Afrique","Madikwe Bush House","Inactive","Yes"
"Africa","Accommodation",30848,"No Rates","South Africa","Blyde River Canyon","Tour D'Afrique","Stille Woning Guest House","Inactive","Yes"
"Africa","Accommodation",30852,"No Rates","South Africa","Madikwe","Tour D'Afrique","Tau Game Lodge","Inactive","Yes"
"Africa","Accommodation",30855,"No Rates","South Africa","Hluhluwe","Tour D'Afrique","Thanda Safari  Lodge","Inactive","Yes"
"Africa","Accommodation",30856,"No Rates","South Africa","Hluhluwe","Tour D'Afrique","Thanda Tented Camp","Inactive","Yes"
"Africa","Accommodation",30857,"No Rates","South Africa","Overberg","Tour D'Afrique","Baleia De Hermanus","Inactive","Yes"
"Africa","Accommodation",30861,"No Rates","South Africa","Isimangaliso","Tour D'Afrique","Kosi Forest Lodge","Inactive","Yes"
"Africa","Accommodation",30866,"No Rates","South Africa","Overberg","Tour D'Afrique","Crayfish Lodge Sea & Country Guest House","Inactive","Yes"
"Africa","Accommodation",30870,"No Rates","South Africa","Overberg","Tour D'Afrique","Francolinhof","Inactive","Yes"
"Africa","Accommodation",30877,"No Rates","South Africa","Overberg","Tour D'Afrique","Whalesong Lodge","Inactive","Yes"
"Africa","Accommodation",30884,"No Rates","South Africa","Johannesburg","Tour D'Afrique","131 on Herbert Baker Boutique Hotel","Inactive","Yes"
"Africa","Accommodation",30893,"No Rates","South Africa","Johannesburg","Tour D'Afrique","InterContinental Sandton Towers","Inactive","Yes"
"Africa","Accommodation",31171,"No Rates","South Africa","Kruger - South","Tour D'Afrique","Londolozi Tree Camp","Inactive","Yes"
"Africa","Accommodation",31281,"No Rates","Kenya","Masai Mara","Cheli & Peacock","Elephant Pepper Camp- delete","Inactive","Yes"
"Africa","Accommodation",31693,"No Rates","South Africa","Cape Town","Tour D'Afrique","Marly Boutique Hotel","Inactive","Yes"
"Africa","Accommodation",31695,"No Rates","South Africa","Durban","Tour D'Afrique","Chartwell Guest House","Inactive","Yes"
"Africa","Accommodation",31708,"No Rates","South Africa","Garden Route","Tour D'Afrique","Waterfront Lodge","Inactive","Yes"
"Africa","Accommodation",31709,"No Rates","South Africa","Blyde River Canyon","Tour D'Afrique","Hamilton Parks Country Lodge","Inactive","Yes"
"Africa","Accommodation",31710,"No Rates","South Africa","Blyde River Canyon","Tour D'Afrique","Perry's Bridge Hollow","Inactive","Yes"
"Africa","Accommodation",31712,"No Rates","South Africa","Hluhluwe","Tour D'Afrique","Mkuze Falls Game Lodge","Inactive","Yes"
"Africa","Accommodation",31713,"No Rates","South Africa","Hluhluwe","Tour D'Afrique","Zululand Safari Lodge","Inactive","Yes"
"Africa","Accommodation",31718,"No Rates","South Africa","Isimangaliso","Tour D'Afrique","Lidiko Lodge","Inactive","Yes"
"Africa","Accommodation",31720,"No Rates","South Africa","Johannesburg","Tour D'Afrique","Safari Club SA","Inactive","Yes"
"Africa","Accommodation",31729,"No Rates","South Africa","Madikwe","Tour D'Afrique","Madikwe Hills Main Camp","Inactive","Yes"
"Africa","Accommodation",31730,"No Rates","South Africa","Madikwe","Tour D'Afrique","Mateya Safari Lodge","Inactive","Yes"
"Africa","Accommodation",31734,"No Rates","South Africa","Winelands","Tour D'Afrique","Cascade Country Manor","Inactive","Yes"
"Africa","Accommodation",31738,"No Rates","South Africa","Winelands","Tour D'Afrique","Knorhoek Guest House","Inactive","Yes"
"Africa","Accommodation",31740,"No Rates","South Africa","Winelands","Tour D'Afrique","Labri Manor","Inactive","Yes"
"Africa","Accommodation",31742,"No Rates","South Africa","Winelands","Tour D'Afrique","Prana Lodge","Inactive","Yes"
"Africa","Accommodation",31743,"No Rates","Swaziland","Ezulwini","Tour D'Afrique","Beehive Village","Inactive","Yes"
"Africa","Accommodation",31744,"No Rates","Swaziland","Ezulwini","Tour D'Afrique","Mantenga Lodge","Inactive","Yes"
"Africa","Accommodation",32393,"No Rates","Botswana","Okavango Delta","Safari Destinations","Camp Okavango","Inactive","Yes"
"Africa","Accommodation",32409,"No Rates","Botswana","Okavango Delta","Safari Destinations","Xakanaxa Camp","Inactive","Yes"
"Africa","Accommodation",33227,"No Rates","South Africa","Rovos Rail (Pretoria - Victoria Falls)","Ilanga Travel","Rovos Rail: Pretoria - Victoria Falls","Inactive","Yes"
"Africa","Accommodation",33229,"No Rates","South Africa","Rovos Rail (Cape Town - Pretoria)","Ilanga Travel","Rovos Rail: Cape Town - Pretoria","Inactive","Yes"
"Africa","Accommodation",33411,"No Rates","Uganda","Murchison Falls","Whistling Duck","Bakers Lodge","Inactive","Yes"
"Africa","Accommodation",33428,"No Rates","Uganda","Kibale","Whistling Duck","Kluge’s Guest Farm","Inactive","Yes"
"Africa","Accommodation",35225,"No Rates","Botswana","Okavango Delta","Safari Destinations","Oddballs Enclave","Inactive","Yes"
"Africa","Accommodation",35855,"No Rates","South Africa","Eastern Cape Game Parks","Tour D'Afrique","Shamwari Eagles Crag","Inactive","Yes"
"Africa","Accommodation",35860,"No Rates","South Africa","Blyde River Canyon","Tour D'Afrique","Casterbridge Hollow Boutique Hotel","Inactive","Yes"
"Africa","Accommodation",36400,"No Rates","Namibia","Etosha - Anderson Gate","Namibia Tracks & Trails","Onguma Treetops","Inactive","Yes"
"Africa","Accommodation",36813,"No Rates","Seychelles","Praslin Island","MFG Reisen","Constance Lemuria Seychelles","Inactive","Yes"
"Africa","Accommodation",37174,"No Rates","South Africa","Overberg","Tour D'Afrique","Mosaic Private Sanctuary","Inactive","Yes"
"Africa","Accommodation",37301,"No Rates","South Africa","Blue Train (Cape Town - Pretoria)","Ilanga Travel","Blue Train (Cape Town - Pretoria)","Inactive","Yes"
"Africa","Accommodation",44770,"No Rates","South Africa","Overberg","Tour D'Afrique","test africa-7777","Inactive","Yes"
"Africa","Activity",23294,"No Rates","Botswana","Chobe National Park","Africa Generic Supplier","Activities at Chobe Safari Lodge","Active","Yes"
"Africa","Activity",23498,"No Rates","Tanzania","Manyara & Ngorongoro","Africa Generic Supplier","Activities at Lemala Manyara","Active","Yes"
"Africa","Activity",23564,"No Rates","Zimbabwe","Lake Kariba & Matusadona","Africa Generic Supplier","Activities at Bumi Hills Safari Lodge","Active","Yes"
"Africa","Activity",23849,"No Rates","Kenya","Masai Mara","Africa Generic Supplier","Activities at Mara Bushtops","Active","Yes"
"Africa","Activity",24133,"No Rates","Kenya","Lake Naivasha","Sunworld Safaris LTD","Lake Naivasha-Hell's Gate-Ranger Fee","Active","Yes"
"Africa","Activity",24212,"No Rates","Tanzania","Serengeti (Northern)","Kibo Guides LTD","Serengeti-NCCA Park Fee","Active","Yes"
"Africa","Activity",26438,"No Rates","Mozambique","Quirimbas","Africa Generic Supplier","Activities at Londo Lodge","Active","Yes"
"Africa","Activity",26439,"No Rates","Mozambique","Quirimbas","Africa Generic Supplier","Activities at Matemo Island Resort","Active","Yes"
"Africa","Activity",35345,"No Rates","Tanzania","Songo Songo Archipelago","Essential Destinations","Diving in Fanjove Island","Active","Yes"
"Africa","Activity",35347,"No Rates","Tanzania","Songo Songo Archipelago","Essential Destinations","Snorkeling at Fanjove Island","Active","Yes"
"Africa","Activity",35907,"No Rates","Namibia","Sossusvlei","Namibia Tracks & Trails","Kulala Desert Lodge - Sossusvlei Excursion","Active","Yes"
"Africa","Activity",35908,"No Rates","Namibia","Damaraland - Twyfelfontein","Namibia Tracks & Trails","Doro Nawas -Scheduled Morning Game drive","Active","Yes"
"Africa","Activity",35909,"No Rates","Namibia","Damaraland - Twyfelfontein","Namibia Tracks & Trails","Doro Nawas -Scheduled Afternoon Game drive","Active","Yes"
"Africa","Activity",36158,"No Rates","Namibia","Namib Rand Reserve","Namibia Tracks & Trails","Classic Sossusvlei Scenic  Flight","Active","Yes"
"Africa","Activity",38760,"No Rates","Uganda","Kibale","Whistling Duck","Chimpanzee Trekking Budongo Forest","Active","Yes"
"Africa","Activity",38904,"No Rates","Kenya","Mt. Kenya","Enchanting Africa","Guided walk on the slopes of Mt Kenya","Active","Yes"
"Africa","Activity",44429,"No Rates","Botswana","Okavango Delta","Safari Destinations","Activities at Bushways Mobile Bush Camp","Active","Yes"
"Africa","Activity",44435,"No Rates","Botswana","Savuti & Linyanti","Safari Destinations","Activities at Bushways Mobile Bush Camp","Active","Yes"
"Africa","Activity",45243,"No Rates","South Africa","Winelands","Tour D'Afrique","Private Fullday winelands Tour","Active","Yes"
"Africa","Activity",21212,"No Rates","Kenya","Amboseli","Cheli & Peacock","Activities at Tortilis Camp","Inactive","Yes"
"Africa","Activity",21213,"No Rates","Africa","Africa","Cheli & Peacock","Activities at Tortilis Camp","Inactive","Yes"
"Africa","Activity",21217,"No Rates","Kenya","Masai Mara","Generic Supplier","Game drives","Inactive","Yes"
"Africa","Activity",23043,"No Rates","Botswana","Central Kalahari","Africa Generic Supplier","zActivities at Chobe Marina Lodge","Inactive","Yes"
"Africa","Activity",23168,"No Rates","Botswana","Central Kalahari","Africa Generic Supplier","Activities at Tau Pan Camp ZZZ","Inactive","Yes"
"Africa","Activity",23172,"No Rates","Botswana","Chobe National Park","Africa Generic Supplier","Activities at Bumi Hills Safari Lodge","Inactive","Yes"
"Africa","Activity",23200,"No Rates","Botswana","Chobe National Park","Africa Generic Supplier","xActivities at Chobe Marina Lodge","Inactive","Yes"
"Africa","Activity",23276,"No Rates","Tanzania","Lake Natron","Africa Generic Supplier","Activities at Ngare Sero Lake Natron","Inactive","Yes"
"Africa","Activity",23280,"No Rates","Zimbabwe","Lake Kariba & Matusadona","Africa Generic Supplier","Activities at Bumi Hills Safari Lodge","Inactive","Yes"
"Africa","Activity",23287,"No Rates","Tanzania","Manyara & Ngorongoro","Africa Generic Supplier","Activities at Bougainvillea Safari Lodge","Inactive","Yes"
"Africa","Activity",23291,"No Rates","Tanzania","Manyara & Ngorongoro","Africa Generic Supplier","Activities at Country Lodge Karatu","Inactive","Yes"
"Africa","Activity",23293,"No Rates","Botswana","Central Kalahari","Africa Generic Supplier","yActivities at Chobe Marina Lodge","Inactive","Yes"
"Africa","Activity",23295,"No Rates","Africa","Rwanda","Africa Generic Supplier","Activities at Endoro Lodge","Inactive","Yes"
"Africa","Activity",23305,"No Rates","Uganda","Budongo Forest","Africa Generic Supplier","Activities at Budongo Cabins (Delete)","Inactive","Yes"
"Africa","Activity",23309,"No Rates","Tanzania","Mafia Island","Africa Generic Supplier","Activities at Kinasi Lodge","Inactive","Yes"
"Africa","Activity",23314,"No Rates","Tanzania","Ruaha","Africa Generic Supplier","Activities at Kigelia Camp","Inactive","Yes"
"Africa","Activity",23321,"No Rates","Botswana","Chobe National Park","Africa Generic Supplier","Activities at Ntwala Island Lodge","Inactive","Yes"
"Africa","Activity",23322,"No Rates","Botswana","Chobe National Park","Africa Generic Supplier","Activities at Savute Elephant Camp","Inactive","Yes"
"Africa","Activity",23335,"No Rates","Tanzania","Serengeti (Central)","Africa Generic Supplier","Activities at Dunia Camp C","Inactive","Yes"
"Africa","Activity",23352,"No Rates","Tanzania","Serengeti (Central)","Africa Generic Supplier","Activities at Serengeti Kati Kati","Inactive","Yes"
"Africa","Activity",23356,"No Rates","Mozambique","Gorongosa","Africa Generic Supplier","Activities at Kubatana Camp","Inactive","Yes"
"Africa","Activity",23375,"No Rates","Botswana","Okavango Delta","Africa Generic Supplier","Activities at Chiefs Camp","Inactive","Yes"
"Africa","Activity",23387,"No Rates","Tanzania","Serengeti (Northern)","Africa Generic Supplier","Activities at Migration Camp","Inactive","Yes"
"Africa","Activity",23388,"No Rates","Tanzania","Serengeti (Northern)","Africa Generic Supplier","Activities at Nasikia Mobile Camp N","Inactive","Yes"
"Africa","Activity",23402,"No Rates","Tanzania","Serengeti (Northern)","Africa Generic Supplier","Activities at Singita Mara River Tented Camp","Inactive","Yes"
"Africa","Activity",23407,"No Rates","South Africa","Hluhluwe","Africa Generic Supplier","Activities at Thanda Tented Safari Camp","Inactive","Yes"
"Africa","Activity",23412,"No Rates","South Africa","Isimangaliso","Africa Generic Supplier","Activities at Kosi Forest Lodge","Inactive","Yes"
"Africa","Activity",23416,"No Rates","Tanzania","Serengeti (Southern)","Africa Generic Supplier","Activities at Nasikia Mobile Camp S","Inactive","Yes"
"Africa","Activity",23418,"No Rates","South Africa","Kruger - South","Africa Generic Supplier","Activities at Chitwa Chitwa Lodge","Inactive","Yes"
"Africa","Activity",23419,"No Rates","South Africa","Kruger - South","Africa Generic Supplier","Activities at Dulini Lodge","Inactive","Yes"
"Africa","Activity",23427,"No Rates","South Africa","Kruger - South","Africa Generic Supplier","Activities at Ivory Lodge","Inactive","Yes"
"Africa","Activity",23430,"No Rates","South Africa","Kruger - Central","Africa Generic Supplier","Activities at Jock Safari Lodge","Inactive","Yes"
"Africa","Activity",23438,"No Rates","Mozambique","Pemba","Africa Generic Supplier","Activities at Pemba Beach Resort","Inactive","Yes"
"Africa","Activity",23440,"No Rates","South Africa","Kruger - South","Africa Generic Supplier","Activities at Mala Mala Sable Camp","Inactive","Yes"
"Africa","Activity",23445,"No Rates","South Africa","Kruger - South","Africa Generic Supplier","Activities at Rhino Walking Safaris Plains Camp","Inactive","Yes"
"Africa","Activity",23448,"No Rates","Tanzania","Serengeti (Southern)","Africa Generic Supplier","Activities at Wayo Green Camp Footprints","Inactive","Yes"
"Africa","Activity",23450,"No Rates","South Africa","Kruger - South","Africa Generic Supplier","Activities at Singita Boulders Lodge","Inactive","Yes"
"Africa","Activity",23451,"No Rates","Tanzania","Serengeti (Western)","Africa Generic Supplier","Activities at Mbalageti Serengeti","Inactive","Yes"
"Africa","Activity",23456,"No Rates","South Africa","Kruger - Central","Africa Generic Supplier","Activities at Thornybush Waterside Lodge","Inactive","Yes"
"Africa","Activity",23461,"No Rates","South Africa","Madikwe","Africa Generic Supplier","Activities at Buffalo Ridge Safari Lodge","Inactive","Yes"
"Africa","Activity",23463,"No Rates","South Africa","Madikwe","Africa Generic Supplier","Activities at Buffalo Ridge Safari Lodge","Inactive","Yes"
"Africa","Activity",23465,"No Rates","South Africa","Madikwe","Africa Generic Supplier","Activities at Madikwe Bush House","Inactive","Yes"
"Africa","Activity",23474,"No Rates","South Africa","Waterberg","Africa Generic Supplier","Activities at Marataba Safari Lodge","Inactive","Yes"
"Africa","Activity",23476,"No Rates","South Africa","Waterberg","Africa Generic Supplier","Activities at Stone Camp","Inactive","Yes"
"Africa","Activity",23488,"No Rates","Swaziland","Ezulwini","Africa Generic Supplier","Activities at Stone Camp","Inactive","Yes"
"Africa","Activity",23490,"No Rates","Lesotho","Mountain Kingdom","Africa Generic Supplier","Maliba Mountain Lodge","Inactive","Yes"
"Africa","Activity",23493,"No Rates","Tanzania","Manyara & Ngorongoro","Africa Generic Supplier","Activities at Endoro Lodge","Inactive","Yes"
"Africa","Activity",23494,"No Rates","Tanzania","Manyara & Ngorongoro","Africa Generic Supplier","zzzzzzzzzzz","Inactive","Yes"
"Africa","Activity",23496,"No Rates","Tanzania","Manyara & Ngorongoro","Africa Generic Supplier","Activities at Kirurumu Tented Lodge","Inactive","Yes"
"Africa","Activity",23501,"No Rates","Tanzania","Manyara & Ngorongoro","Africa Generic Supplier","Activities at Ngorongoro Forest Tented Lodge","Inactive","Yes"
"Africa","Activity",23502,"No Rates","Tanzania","Manyara & Ngorongoro","Africa Generic Supplier","Activities at Ngorongoro Serena Lodge","Inactive","Yes"
"Africa","Activity",23503,"No Rates","Tanzania","Manyara & Ngorongoro","Africa Generic Supplier","Activities at Ngorongoro Wilderness Camp","Inactive","Yes"
"Africa","Activity",23521,"No Rates","Zambia","Kafue","Africa Generic Supplier","Activities at Kapinga Bush Camp","Inactive","Yes"
"Africa","Activity",23524,"No Rates","Zambia","Kafue","Africa Generic Supplier","Activities at Lufupa Bush Camp","Inactive","Yes"
"Africa","Activity",23526,"No Rates","Zambia","Kafue","Africa Generic Supplier","Activities at Musanza Tented Camp","Inactive","Yes"
"Africa","Activity",23527,"No Rates","Zambia","Kafue","Africa Generic Supplier","Activities at Nanzhila Camp","Inactive","Yes"
"Africa","Activity",23534,"No Rates","Zambia","Lake Kariba","Africa Generic Supplier","Activities at The Pride of Zambezi","Inactive","Yes"
"Africa","Activity",23554,"No Rates","Zimbabwe","Lake Kariba & Matusadona","Africa Generic Supplier","Activities at Masumu River Lodge","Inactive","Yes"
"Africa","Activity",23555,"No Rates","Botswana","Okavango Delta","Africa Generic Supplier","Activities at Mombo Island Camp","Inactive","Yes"
"Africa","Activity",23558,"No Rates","Botswana","Okavango Delta","Africa Generic Supplier","Activities at Ngwesi House Boat","Inactive","Yes"
"Africa","Activity",23560,"No Rates","Zimbabwe","Lake Kariba & Matusadona","Africa Generic Supplier","Activities at Spurwing Island","Inactive","Yes"
"Africa","Activity",23562,"No Rates","Zambia","Lower Zambezi","Africa Generic Supplier","Activities at Mvuu Lodge","Inactive","Yes"
"Africa","Activity",23569,"No Rates","Zimbabwe","Lake Kariba & Matusadona","Africa Generic Supplier","Activities at Kariba Star","Inactive","Yes"
"Africa","Activity",23581,"No Rates","Zambia","Lower Zambezi","Africa Generic Supplier","Activities at Zambezi Kulefu Camp","Inactive","Yes"
"Africa","Activity",23582,"No Rates","Zimbabwe","Mana Pools","Africa Generic Supplier","Activities at Canoeing Bush Camp","Inactive","Yes"
"Africa","Activity",23587,"No Rates","Zambia","Luambe  National Park","Africa Generic Supplier","Activities at Luangwa Wilderness L.","Inactive","Yes"
"Africa","Activity",23596,"No Rates","Zimbabwe","Mana Pools","Africa Generic Supplier","Activities at Zambezi Canoeing & Walking Camp","Inactive","Yes"
"Africa","Activity",23600,"No Rates","Zimbabwe","Victoria Falls Zimbabwe","Africa Generic Supplier","Activities at Matetsi Water Lodge","Inactive","Yes"
"Africa","Activity",23603,"No Rates","Zambia","North Luangwa","Africa Generic Supplier","Activities at Delia Camp","Inactive","Yes"
"Africa","Activity",23606,"No Rates","Zambia","North Luangwa","Africa Generic Supplier","Activities at Kutandala Camp","Inactive","Yes"
"Africa","Activity",23616,"No Rates","Zambia","South Luangwa","Africa Generic Supplier","Activities at Kalamu Lagoon Camp","Inactive","Yes"
"Africa","Activity",23618,"No Rates","Zambia","South Luangwa","Africa Generic Supplier","Activities at Kalamu Star Bed Camp","Inactive","Yes"
"Africa","Activity",23621,"No Rates","Zambia","South Luangwa","Africa Generic Supplier","Activities at Kwena Lagoon Camp","Inactive","Yes"
"Africa","Activity",23625,"No Rates","Malawi","Liwonde National Park","Africa Generic Supplier","Activities at Mvuu Camp","Inactive","Yes"
"Africa","Activity",23627,"No Rates","Zambia","South Luangwa","Africa Generic Supplier","Activities at Mfuwe Lodge","Inactive","Yes"
"Africa","Activity",23629,"No Rates","Zambia","South Luangwa","Africa Generic Supplier","Activities at Nsolo Bush Camp","Inactive","Yes"
"Africa","Activity",23632,"No Rates","Malawi","Livingstonia","Africa Generic Supplier","Activities at Kaya Mawa Lodge","Inactive","Yes"
"Africa","Activity",23633,"No Rates","Malawi","Livingstonia","Africa Generic Supplier","Activities at Chelinda Camp","Inactive","Yes"
"Africa","Activity",23647,"No Rates","Zambia","Victoria Falls Zambia","Africa Generic Supplier","Activities at Thorntree Lodge","Inactive","Yes"
"Africa","Activity",23688,"No Rates","Africa","Malawi","Africa Generic Supplier","Activities at Mvuu Camp","Inactive","Yes"
"Africa","Activity",23691,"No Rates","Malawi","Nyika Plateau","Africa Generic Supplier","Activities at Chelinda Camp","Inactive","Yes"
"Africa","Activity",23801,"No Rates","Kenya","Chalbi Desert","Africa Generic Supplier","Activities at Kalacha Camp","Inactive","Yes"
"Africa","Activity",23802,"No Rates","Kenya","Chyulu Hills","Africa Generic Supplier","Activities at Ol Donyo Wuas","Inactive","Yes"
"Africa","Activity",23804,"No Rates","Kenya","Kenyan Coast","Africa Generic Supplier","Activities at Tijara Beach","Inactive","Yes"
"Africa","Activity",23809,"No Rates","Kenya","Laikipia","Africa Generic Supplier","Activities at Laikipia Wilderness Camp","Inactive","Yes"
"Africa","Activity",23812,"No Rates","Kenya","Laikipia","Africa Generic Supplier","Activities at Ol Malo","Inactive","Yes"
"Africa","Activity",23814,"No Rates","Kenya","Laikipia","Africa Generic Supplier","Activities at Rhino Watch Camp","Inactive","Yes"
"Africa","Activity",23817,"No Rates","Kenya","Laikipia","Africa Generic Supplier","Activities at Tassia","Inactive","Yes"
"Africa","Activity",23818,"No Rates","Kenya","Laikipia","Africa Generic Supplier","Activities at Karisia Fly Camp Camel Trekking","Inactive","Yes"
"Africa","Activity",23819,"No Rates","Kenya","Lakes Baringo & Bogoria","Africa Generic Supplier","Activities at Samatian Island","Inactive","Yes"
"Africa","Activity",23823,"No Rates","Kenya","Lakes Nakuru & Elementaita","Africa Generic Supplier","Activities at Flamingo Hill Tented Camp","Inactive","Yes"
"Africa","Activity",23824,"No Rates","Kenya","Lakes Nakuru & Elementaita","Africa Generic Supplier","Activities at Lakira Camp","Inactive","Yes"
"Africa","Activity",23831,"No Rates","Kenya","Lakes Nakuru & Elementaita","Africa Generic Supplier","Activities at Naishi Guest House","Inactive","Yes"
"Africa","Activity",23832,"No Rates","Kenya","Lakes Nakuru & Elementaita","Africa Generic Supplier","Activities at Sunbird Lodge","Inactive","Yes"
"Africa","Activity",23833,"No Rates","Kenya","Lakes Nakuru & Elementaita","Africa Generic Supplier","Activities at Naishi Guest House","Inactive","Yes"
"Africa","Activity",23834,"No Rates","Kenya","Lakes Nakuru & Elementaita","Africa Generic Supplier","Activities at Sunbird Lodge","Inactive","Yes"
"Africa","Activity",23835,"No Rates","Kenya","Lake Turkana","Africa Generic Supplier","Activities at Oasis Lodge","Inactive","Yes"
"Africa","Activity",23836,"No Rates","Kenya","Lake Victoria","Africa Generic Supplier","Activities at Mfangano Island","Inactive","Yes"
"Africa","Activity",23880,"No Rates","Kenya","Tsavo West","Africa Generic Supplier","Activities at Rhino Valley Lodge","Inactive","Yes"
"Africa","Activity",24030,"No Rates","Tanzania","Arusha","Kibo Guides LTD","Arusha-Mt Meru Trekking","Inactive","Yes"
"Africa","Activity",24033,"No Rates","Tanzania","Arusha","Kibo Guides LTD","Arusha-Park Fee","Inactive","Yes"
"Africa","Activity",24036,"No Rates","Tanzania","Arusha","Kibo Guides LTD","Arusha-Rivertrees-River walk","Inactive","Yes"
"Africa","Activity",24038,"No Rates","Tanzania","Arusha National Park","Kibo Guides LTD","Arusha National Park-Canoe Safari","Inactive","Yes"
"Africa","Activity",24039,"No Rates","Uganda","Kibale","Whistling Duck","Chimpanzee Habituation Experience","Inactive","Yes"
"Africa","Activity",24045,"No Rates","South Africa","Cape Town","Ilanga Travel","Cape Town-Half Day City Tour & Table Mountain","Inactive","Yes"
"Africa","Activity",24047,"No Rates","South Africa","Cape Town","Ilanga Travel","Cape Town-Fullday Cape Point Tour","Inactive","Yes"
"Africa","Activity",24048,"No Rates","South Africa","Cape Town","Ilanga Travel","Cape Town-City Tour & Table Mountain","Inactive","Yes"
"Africa","Activity",24052,"No Rates","South Africa","Durban","Ilanga Travel","Durban-Half Day City Tour","Inactive","Yes"
"Africa","Activity",24053,"No Rates","South Africa","Durban","Ilanga Travel","Durban-Full Day Shaka Tour","Inactive","Yes"
"Africa","Activity",24054,"No Rates","South Africa","Durban","Ilanga Travel","Durban-Half Day Valley Of 1000 Hills","Inactive","Yes"
"Africa","Activity",24055,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Eastern Cape-Addo Entrance Fee","Inactive","Yes"
"Africa","Activity",24057,"No Rates","Uganda","Entebbe","Whistling Duck","Entebbe-Mt. Muhavura Climb","Inactive","Yes"
"Africa","Activity",24062,"No Rates","South Africa","Garden Route","Ilanga Travel","Garden Route-Monkeyland & Birds Of Eden","Inactive","Yes"
"Africa","Activity",24067,"No Rates","Uganda","Jinja & Nile","Whistling Duck","Jinja-Ziwa Rhino Farm","Inactive","Yes"
"Africa","Activity",24075,"No Rates","South Africa","Johannesburg","Ilanga Travel","Johannesburg-Half Day Soweto Tour","Inactive","Yes"
"Africa","Activity",24076,"No Rates","South Africa","Johannesburg","Ilanga Travel","Johannesburg-Half Day City Tour","Inactive","Yes"
"Africa","Activity",24077,"No Rates","South Africa","Johannesburg","Ilanga Travel","Johannesburg-Half Day Apartheid Tour","Inactive","Yes"
"Africa","Activity",24078,"No Rates","South Africa","Johannesburg","Ilanga Travel","Johannesburg-Half Day Gold Reef Tour","Inactive","Yes"
"Africa","Activity",24079,"No Rates","Uganda","Kibale","Whistling Duck","Kibale- Chimpanzee Trekking","Inactive","Yes"
"Africa","Activity",24102,"No Rates","Kenya","Lakes Baringo & Bogoria","Sunworld Safaris LTD","Lake Baringo-Baringo-Park Fees","Inactive","Yes"
"Africa","Activity",24103,"No Rates","Kenya","Lakes Baringo & Bogoria","Sunworld Safaris LTD","Lake Baringo-Baringo-Village Visit","Inactive","Yes"
"Africa","Activity",24105,"No Rates","Kenya","Lakes Baringo & Bogoria","Sunworld Safaris LTD","Lake Baringo-Bogoria-Park Fees","Inactive","Yes"
"Africa","Activity",24117,"No Rates","Kenya","Lakes Nakuru & Elementaita","Sunworld Safaris LTD","Lake Naivasha-1 Hour Boat Safari","Inactive","Yes"
"Africa","Activity",24119,"No Rates","Tanzania","Lake Eyasi","Kibo Guides LTD","Lake Eyasi-Datoga Boma Visit","Inactive","Yes"
"Africa","Activity",24120,"No Rates","Tanzania","Lake Eyasi","Kibo Guides LTD","Lake Eyasi-Guiding Fee","Inactive","Yes"
"Africa","Activity",24121,"No Rates","Tanzania","Lake Eyasi","Kibo Guides LTD","Lake Eyasi-Visiting Blacksmith","Inactive","Yes"
"Africa","Activity",24126,"No Rates","Uganda","Lake Mburo","Whistling Duck","Lake Mburo-Night Walk","Inactive","Yes"
"Africa","Activity",24131,"No Rates","Kenya","Lake Naivasha","Sunworld Safaris LTD","Lake Naivasha-Hells Gate-Park Fee","Inactive","Yes"
"Africa","Activity",24142,"No Rates","Kenya","Lakes Nakuru & Elementaita","Sunworld Safaris LTD","Lake Naivasha-1 Hour Boat Safari","Inactive","Yes"
"Africa","Activity",24144,"No Rates","Kenya","Lakes Nakuru & Elementaita","Sunworld Safaris LTD","Lake Naivasha-Crescent Island Boat safari","Inactive","Yes"
"Africa","Activity",24148,"No Rates","Kenya","Lakes Nakuru & Elementaita","Sunworld Safaris LTD","Lake Naivasha-Hells Gate-Park Fee","Inactive","Yes"
"Africa","Activity",24149,"No Rates","Kenya","Lakes Nakuru & Elementaita","Sunworld Safaris LTD","Lake Naivasha-Mt. Longonot-Entry Fee","Inactive","Yes"
"Africa","Activity",24150,"No Rates","Kenya","Lakes Nakuru & Elementaita","Sunworld Safaris LTD","Lake Naivasha-Crater Lake","Inactive","Yes"
"Africa","Activity",24152,"No Rates","Kenya","Lake Naivasha","Sunworld Safaris LTD","Lake Naivasha-Mt. Longonot-Ranger Fee","Inactive","Yes"
"Africa","Activity",24155,"No Rates","Tanzania","Lake Natron","Kibo Guides LTD","Lake Natron-Ngare Sero-Bird Watching","Inactive","Yes"
"Africa","Activity",24156,"No Rates","Kenya","Lake Victoria","Sunworld Safaris LTD","Lake Victoria-Omena Fishing","Inactive","Yes"
"Africa","Activity",24168,"No Rates","Tanzania","Manyara & Ngorongoro","Kibo Guides LTD","Ngorongoro-Tloma-Farm Walk","Inactive","Yes"
