"REGIONNAME","SERVICEID","SERVICELONGNAME","SERVICETYPENAME","SUPPLIERID","SUPPLIERNAME","MEALPLANNAME","OPTIONID","OPTIONNAME","IS_DEFAULT","EXTRAID","EXTRANAME","OCCUPANCYTYPEID","OCCUPANCYTYPENAME","CHARGINGPOLICYID","CHARGINGPOLICYNAME","SEASONTYPEID","SEASONTYPENAME","SEASONSTARTDATE","SEASONENDDATE","ORGANISATIONSUPPLIERCONTRACTID","ORGANISATIONSUPPLIERCONTRACTNAME","CONTRACTDURATIONID","CONTRACTDURATIONNAME","CONTRACTDURATIONSTARTDATE","CONTRACTDURATIONENDDATE","CURRENCYISOCODE","WEEKDAYPRICES_EXISTS","PRICEDAYMONDAY","PRICEDAYTUESDAY","PRICEDAYWEDNESDAY","PRICEDAYTHURSDAY","PRICEDAYFRIDAY","PRICEDAYSATURDAY","PRICEDAYSUNDAY","BUYPRICE","MARGIN","SELLING",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39122","Amanwella Ocean Pool Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","6","Season 01","Nov  1 2016 12:00:00:000AM","Nov 30 2016 12:00:00:000AM","32742","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","32940","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","Nov  1 2016 12:00:00:000AM","Apr 30 2017 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","821","23.0552","1067",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39122","Amanwella Ocean Pool Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Dec 16 2014 12:00:00:000AM","Dec 19 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1040","23.0199","1351",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39122","Amanwella Ocean Pool Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Apr 11 2015 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1040","23.0199","1351",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39122","Amanwella Ocean Pool Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Dec  1 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","32739","Amanwella(1st Nov 15 - 30th Apr 16)","32937","Amanwella(1st Nov 15 - 30th Apr 16)","Nov  1 2015 12:00:00:000AM","Apr 30 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1150","23.0254","1494",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39122","Amanwella Ocean Pool Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Dec  1 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","32742","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","32940","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","Nov  1 2016 12:00:00:000AM","Apr 30 2017 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1231","23.0143","1599",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39122","Amanwella Ocean Pool Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","8","Season 03","Dec 20 2014 12:00:00:000AM","Apr 10 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1136","23.0352","1476",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39123","Amanwella Ocean Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Nov  1 2014 12:00:00:000AM","Dec 15 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","757","23.0691","984",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39123","Amanwella Ocean Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","May  1 2015 12:00:00:000AM","Oct 31 2015 12:00:00:000AM","28896","Amanwella (1 May 2015 - 31 Oct 2015)","29046","Amanwella (1 May 2015 - 31 Oct 2015)","May  1 2015 12:00:00:000AM","Oct 31 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","765","23.0382","994",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39123","Amanwella Ocean Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Nov  1 2015 12:00:00:000AM","Nov 30 2015 12:00:00:000AM","32739","Amanwella(1st Nov 15 - 30th Apr 16)","32937","Amanwella(1st Nov 15 - 30th Apr 16)","Nov  1 2015 12:00:00:000AM","Apr 30 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","767","23.0692","997",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39123","Amanwella Ocean Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","May  1 2016 12:00:00:000AM","Oct 31 2016 12:00:00:000AM","28899","Pro-Amanwella (1 May 2016 - 31 Oct 2016).","29049","Pro-Amanwella (1 May 2016 - 31 Oct 2016).","May  1 2016 12:00:00:000AM","Oct 31 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","842","23.0347","1094",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39123","Amanwella Ocean Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Nov  1 2016 12:00:00:000AM","Nov 30 2016 12:00:00:000AM","32742","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","32940","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","Nov  1 2016 12:00:00:000AM","Apr 30 2017 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","821","23.0552","1067",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39123","Amanwella Ocean Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Dec 16 2014 12:00:00:000AM","Dec 19 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1040","23.0199","1351",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39123","Amanwella Ocean Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Apr 11 2015 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1040","23.0199","1351",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39123","Amanwella Ocean Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Dec  1 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","32739","Amanwella(1st Nov 15 - 30th Apr 16)","32937","Amanwella(1st Nov 15 - 30th Apr 16)","Nov  1 2015 12:00:00:000AM","Apr 30 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1150","23.0254","1494",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39123","Amanwella Ocean Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Dec  1 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","32742","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","32940","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","Nov  1 2016 12:00:00:000AM","Apr 30 2017 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1231","23.0143","1599",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39123","Amanwella Ocean Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","8","Season 03","Dec 20 2014 12:00:00:000AM","Apr 10 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1088","23.0007","1413",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39124","Amanwella Ocean Pool Suite (Triple)","NO","","","4","Triple","10","*Per Room Per Night","6","Season 01","Nov  1 2014 12:00:00:000AM","Dec 15 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","915","23.0445","1189",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39124","Amanwella Ocean Pool Suite (Triple)","NO","","","4","Triple","10","*Per Room Per Night","7","Season 02","Dec 16 2014 12:00:00:000AM","Dec 19 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1230","23.0287","1598",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39124","Amanwella Ocean Pool Suite (Triple)","NO","","","4","Triple","10","*Per Room Per Night","7","Season 02","Apr 11 2015 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1230","23.0287","1598",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39124","Amanwella Ocean Pool Suite (Triple)","NO","","","4","Triple","10","*Per Room Per Night","8","Season 03","Dec 20 2014 12:00:00:000AM","Apr 10 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1374","23.0252","1785",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","2","Twin","10","*Per Room Per Night","6","Season 01","Nov  1 2014 12:00:00:000AM","Dec 15 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","611","23.0478","794",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","2","Twin","10","*Per Room Per Night","6","Season 01","May  1 2015 12:00:00:000AM","Oct 31 2015 12:00:00:000AM","28896","Amanwella (1 May 2015 - 31 Oct 2015)","29046","Amanwella (1 May 2015 - 31 Oct 2015)","May  1 2015 12:00:00:000AM","Oct 31 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","626","23.0012","813",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","2","Twin","10","*Per Room Per Night","6","Season 01","Nov  1 2015 12:00:00:000AM","Nov 30 2015 12:00:00:000AM","32739","Amanwella(1st Nov 15 - 30th Apr 16)","32937","Amanwella(1st Nov 15 - 30th Apr 16)","Nov  1 2015 12:00:00:000AM","Apr 30 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","628","23.0392","816",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","2","Twin","10","*Per Room Per Night","6","Season 01","May  1 2016 12:00:00:000AM","Oct 31 2016 12:00:00:000AM","28899","Pro-Amanwella (1 May 2016 - 31 Oct 2016).","29049","Pro-Amanwella (1 May 2016 - 31 Oct 2016).","May  1 2016 12:00:00:000AM","Oct 31 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","689","23.0167","895",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","2","Twin","10","*Per Room Per Night","6","Season 01","Nov  1 2016 12:00:00:000AM","Nov 30 2016 12:00:00:000AM","32742","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","32940","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","Nov  1 2016 12:00:00:000AM","Apr 30 2017 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","672","23.024","873",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","2","Twin","10","*Per Room Per Night","7","Season 02","Dec 16 2014 12:00:00:000AM","Dec 19 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","851","23.056","1106",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","2","Twin","10","*Per Room Per Night","7","Season 02","Apr 11 2015 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","851","23.056","1106",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","2","Twin","10","*Per Room Per Night","7","Season 02","Dec  1 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","32739","Amanwella(1st Nov 15 - 30th Apr 16)","32937","Amanwella(1st Nov 15 - 30th Apr 16)","Nov  1 2015 12:00:00:000AM","Apr 30 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","862","23.0357","1120",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","2","Twin","10","*Per Room Per Night","7","Season 02","Dec  1 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","32742","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","32940","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","Nov  1 2016 12:00:00:000AM","Apr 30 2017 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","923","23.0191","1199",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","2","Twin","10","*Per Room Per Night","8","Season 03","Dec 20 2014 12:00:00:000AM","Apr 10 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","947","23.0081","1230",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","3","Double","10","*Per Room Per Night","6","Season 01","Nov  1 2014 12:00:00:000AM","Dec 15 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","611","23.0478","794",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","3","Double","10","*Per Room Per Night","6","Season 01","May  1 2015 12:00:00:000AM","Oct 31 2015 12:00:00:000AM","28896","Amanwella (1 May 2015 - 31 Oct 2015)","29046","Amanwella (1 May 2015 - 31 Oct 2015)","May  1 2015 12:00:00:000AM","Oct 31 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","626","23.0012","813",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","3","Double","10","*Per Room Per Night","6","Season 01","Nov  1 2015 12:00:00:000AM","Nov 30 2015 12:00:00:000AM","32739","Amanwella(1st Nov 15 - 30th Apr 16)","32937","Amanwella(1st Nov 15 - 30th Apr 16)","Nov  1 2015 12:00:00:000AM","Apr 30 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","628","23.0392","816",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","3","Double","10","*Per Room Per Night","6","Season 01","May  1 2016 12:00:00:000AM","Oct 31 2016 12:00:00:000AM","28899","Pro-Amanwella (1 May 2016 - 31 Oct 2016).","29049","Pro-Amanwella (1 May 2016 - 31 Oct 2016).","May  1 2016 12:00:00:000AM","Oct 31 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","689","23.0167","895",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","3","Double","10","*Per Room Per Night","6","Season 01","Nov  1 2016 12:00:00:000AM","Nov 30 2016 12:00:00:000AM","32742","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","32940","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","Nov  1 2016 12:00:00:000AM","Apr 30 2017 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","672","23.024","873",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","3","Double","10","*Per Room Per Night","7","Season 02","Dec 16 2014 12:00:00:000AM","Dec 19 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","851","23.056","1106",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","3","Double","10","*Per Room Per Night","7","Season 02","Apr 11 2015 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","851","23.056","1106",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","3","Double","10","*Per Room Per Night","7","Season 02","Dec  1 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","32739","Amanwella(1st Nov 15 - 30th Apr 16)","32937","Amanwella(1st Nov 15 - 30th Apr 16)","Nov  1 2015 12:00:00:000AM","Apr 30 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","862","23.0357","1120",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","3","Double","10","*Per Room Per Night","7","Season 02","Dec  1 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","32742","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","32940","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","Nov  1 2016 12:00:00:000AM","Apr 30 2017 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","923","23.0191","1199",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39125","Amanwella Pool Suite (Double)","YES","","","3","Double","10","*Per Room Per Night","8","Season 03","Dec 20 2014 12:00:00:000AM","Apr 10 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","947","23.0081","1230",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39126","Amanwella Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Nov  1 2014 12:00:00:000AM","Dec 15 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","611","23.0478","794",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39126","Amanwella Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","May  1 2015 12:00:00:000AM","Oct 31 2015 12:00:00:000AM","28896","Amanwella (1 May 2015 - 31 Oct 2015)","29046","Amanwella (1 May 2015 - 31 Oct 2015)","May  1 2015 12:00:00:000AM","Oct 31 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","626","23.0012","813",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39126","Amanwella Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Nov  1 2015 12:00:00:000AM","Nov 30 2015 12:00:00:000AM","32739","Amanwella(1st Nov 15 - 30th Apr 16)","32937","Amanwella(1st Nov 15 - 30th Apr 16)","Nov  1 2015 12:00:00:000AM","Apr 30 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","628","23.0392","816",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39126","Amanwella Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","May  1 2016 12:00:00:000AM","Oct 31 2016 12:00:00:000AM","28899","Pro-Amanwella (1 May 2016 - 31 Oct 2016).","29049","Pro-Amanwella (1 May 2016 - 31 Oct 2016).","May  1 2016 12:00:00:000AM","Oct 31 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","689","23.0167","895",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39126","Amanwella Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Nov  1 2016 12:00:00:000AM","Nov 30 2016 12:00:00:000AM","32742","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","32940","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","Nov  1 2016 12:00:00:000AM","Apr 30 2017 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","672","23.024","873",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39126","Amanwella Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Dec 16 2014 12:00:00:000AM","Dec 19 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","851","23.056","1106",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39126","Amanwella Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Apr 11 2015 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","851","23.056","1106",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39126","Amanwella Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Dec  1 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","32739","Amanwella(1st Nov 15 - 30th Apr 16)","32937","Amanwella(1st Nov 15 - 30th Apr 16)","Nov  1 2015 12:00:00:000AM","Apr 30 2016 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","862","23.0357","1120",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39126","Amanwella Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Dec  1 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","32742","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","32940","Pro-Amanwella(1st Nov 16 - 30th Apr 17)","Nov  1 2016 12:00:00:000AM","Apr 30 2017 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","923","23.0191","1199",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39126","Amanwella Pool Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","8","Season 03","Dec 20 2014 12:00:00:000AM","Apr 10 2015 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","899","23.0308","1168",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39127","Amanwella Pool Suite (Triple)","NO","","","4","Triple","10","*Per Room Per Night","6","Season 01","Nov  1 2014 12:00:00:000AM","Dec 15 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","769","23.023","999",
"Tangalle","24814","Amanwella","Accommodation","862","Aitken Spence Travels","Breakfast","39127","Amanwella Pool Suite (Triple)","NO","","","4","Triple","10","*Per Room Per Night","7","Season 02","Dec 16 2014 12:00:00:000AM","Dec 19 2014 12:00:00:000AM","23808","XAmanwella (1st Nov 14 - 30th Apr 15)","23939","Amanwella (1st Nov 14 - 30th Apr 15)","Nov  1 2014 12:00:00:000AM","Apr 30 2015 12:00:00:000AM","USD","NO","1","1","1","1","1","1","1","1041","23.0029","1352",
